id,action_id,protocol_action,sub_protocol_bean_name
10393,10590,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10394,10590,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10395,10590,DENY_AUTHORIZATION,xs2aDenyAuthorization
10396,10596,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10397,10596,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10398,10596,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10399,10596,DENY_AUTHORIZATION,hbciDenyAuthorization
10400,10602,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10401,10602,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10402,10602,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10403,10602,DENY_AUTHORIZATION,xs2aDenyAuthorization
10404,10608,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10405,10608,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10406,10608,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10407,10608,DENY_AUTHORIZATION,hbciDenyAuthorization
10408,10614,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10409,10614,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10410,10614,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10411,10614,DENY_AUTHORIZATION,xs2aDenyAuthorization
10412,10620,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10413,10620,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10414,10620,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10415,10620,DENY_AUTHORIZATION,hbciDenyAuthorization
10416,10626,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10417,10626,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10418,10626,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10419,10626,DENY_AUTHORIZATION,xs2aDenyAuthorization
10420,10632,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10421,10632,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10422,10632,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10423,10632,DENY_AUTHORIZATION,hbciDenyAuthorization
10424,10638,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10425,10638,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10426,10638,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10427,10638,DENY_AUTHORIZATION,xs2aDenyAuthorization
10428,10644,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10429,10644,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10430,10644,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10431,10644,DENY_AUTHORIZATION,hbciDenyAuthorization
10432,10650,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10433,10650,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10434,10650,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10435,10650,DENY_AUTHORIZATION,xs2aDenyAuthorization
10436,10656,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10437,10656,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10438,10656,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10439,10656,DENY_AUTHORIZATION,hbciDenyAuthorization
10440,10662,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10441,10662,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10442,10662,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10443,10662,DENY_AUTHORIZATION,xs2aDenyAuthorization
10444,10668,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10445,10668,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10446,10668,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10447,10668,DENY_AUTHORIZATION,hbciDenyAuthorization
10448,10674,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10449,10674,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10450,10674,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10451,10674,DENY_AUTHORIZATION,xs2aDenyAuthorization
10452,10680,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10453,10680,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10454,10680,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10455,10680,DENY_AUTHORIZATION,hbciDenyAuthorization
10456,10686,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10457,10686,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10458,10686,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10459,10686,DENY_AUTHORIZATION,xs2aDenyAuthorization
10460,10692,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10461,10692,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10462,10692,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10463,10692,DENY_AUTHORIZATION,hbciDenyAuthorization
10464,10698,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10465,10698,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10466,10698,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10467,10698,DENY_AUTHORIZATION,xs2aDenyAuthorization
10468,10704,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10469,10704,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10470,10704,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10471,10704,DENY_AUTHORIZATION,hbciDenyAuthorization
10472,10710,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10473,10710,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10474,10710,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10475,10710,DENY_AUTHORIZATION,xs2aDenyAuthorization
10476,10716,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10477,10716,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10478,10716,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10479,10716,DENY_AUTHORIZATION,hbciDenyAuthorization
10480,10722,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10481,10722,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10482,10722,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10483,10722,DENY_AUTHORIZATION,xs2aDenyAuthorization
10484,10728,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10485,10728,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10486,10728,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10487,10728,DENY_AUTHORIZATION,hbciDenyAuthorization
10488,10734,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10489,10734,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10490,10734,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10491,10734,DENY_AUTHORIZATION,xs2aDenyAuthorization
10492,10740,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10493,10740,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10494,10740,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10495,10740,DENY_AUTHORIZATION,hbciDenyAuthorization
10496,10746,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10497,10746,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10498,10746,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10499,10746,DENY_AUTHORIZATION,xs2aDenyAuthorization
10500,10752,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10501,10752,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10502,10752,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10503,10752,DENY_AUTHORIZATION,hbciDenyAuthorization
10504,10758,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10505,10758,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10506,10758,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10507,10758,DENY_AUTHORIZATION,xs2aDenyAuthorization
10508,10764,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10509,10764,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10510,10764,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10511,10764,DENY_AUTHORIZATION,hbciDenyAuthorization
10512,10770,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10513,10770,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10514,10770,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10515,10770,DENY_AUTHORIZATION,xs2aDenyAuthorization
10516,10776,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10517,10776,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10518,10776,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10519,10776,DENY_AUTHORIZATION,hbciDenyAuthorization
10520,10782,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10521,10782,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10522,10782,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10523,10782,DENY_AUTHORIZATION,xs2aDenyAuthorization
10524,10788,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10525,10788,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10526,10788,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10527,10788,DENY_AUTHORIZATION,hbciDenyAuthorization
10528,10794,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10529,10794,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10530,10794,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10531,10794,DENY_AUTHORIZATION,xs2aDenyAuthorization
10532,10800,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10533,10800,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10534,10800,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10535,10800,DENY_AUTHORIZATION,hbciDenyAuthorization
10536,10806,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10537,10806,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10538,10806,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10539,10806,DENY_AUTHORIZATION,xs2aDenyAuthorization
10540,10812,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10541,10812,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10542,10812,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10543,10812,DENY_AUTHORIZATION,hbciDenyAuthorization
10544,10818,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10545,10818,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10546,10818,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10547,10818,DENY_AUTHORIZATION,xs2aDenyAuthorization
10548,10824,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10549,10824,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10550,10824,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10551,10824,DENY_AUTHORIZATION,hbciDenyAuthorization
10552,10830,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10553,10830,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10554,10830,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10555,10830,DENY_AUTHORIZATION,xs2aDenyAuthorization
10556,10836,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10557,10836,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10558,10836,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10559,10836,DENY_AUTHORIZATION,hbciDenyAuthorization
10560,10842,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10561,10842,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10562,10842,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10563,10842,DENY_AUTHORIZATION,xs2aDenyAuthorization
10564,10848,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10565,10848,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10566,10848,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10567,10848,DENY_AUTHORIZATION,hbciDenyAuthorization
10568,10854,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10569,10854,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10570,10854,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10571,10854,DENY_AUTHORIZATION,xs2aDenyAuthorization
10572,10860,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10573,10860,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10574,10860,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10575,10860,DENY_AUTHORIZATION,hbciDenyAuthorization
10576,10866,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10577,10866,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10578,10866,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10579,10866,DENY_AUTHORIZATION,xs2aDenyAuthorization
10580,10872,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10581,10872,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10582,10872,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10583,10872,DENY_AUTHORIZATION,hbciDenyAuthorization
10584,10878,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10585,10878,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10586,10878,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10587,10878,DENY_AUTHORIZATION,xs2aDenyAuthorization
10588,10884,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10589,10884,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10590,10884,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10591,10884,DENY_AUTHORIZATION,hbciDenyAuthorization
10592,10890,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10593,10890,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10594,10890,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10595,10890,DENY_AUTHORIZATION,xs2aDenyAuthorization
10596,10896,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10597,10896,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10598,10896,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10599,10896,DENY_AUTHORIZATION,hbciDenyAuthorization
10600,10902,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10601,10902,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10602,10902,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10603,10902,DENY_AUTHORIZATION,xs2aDenyAuthorization
10604,10908,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10605,10908,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10606,10908,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10607,10908,DENY_AUTHORIZATION,hbciDenyAuthorization
10608,10914,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10609,10914,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10610,10914,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10611,10914,DENY_AUTHORIZATION,xs2aDenyAuthorization
10612,10920,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10613,10920,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10614,10920,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10615,10920,DENY_AUTHORIZATION,hbciDenyAuthorization
10616,10926,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10617,10926,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10618,10926,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10619,10926,DENY_AUTHORIZATION,xs2aDenyAuthorization
10620,10932,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10621,10932,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10622,10932,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10623,10932,DENY_AUTHORIZATION,hbciDenyAuthorization
10624,10938,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10625,10938,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10626,10938,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10627,10938,DENY_AUTHORIZATION,xs2aDenyAuthorization
10628,10944,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10629,10944,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10630,10944,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10631,10944,DENY_AUTHORIZATION,hbciDenyAuthorization
10632,10950,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10633,10950,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10634,10950,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10635,10950,DENY_AUTHORIZATION,xs2aDenyAuthorization
10636,10956,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10637,10956,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10638,10956,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10639,10956,DENY_AUTHORIZATION,hbciDenyAuthorization
10640,10962,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10641,10962,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10642,10962,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10643,10962,DENY_AUTHORIZATION,xs2aDenyAuthorization
10644,10968,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10645,10968,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10646,10968,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10647,10968,DENY_AUTHORIZATION,hbciDenyAuthorization
10648,10974,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10649,10974,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10650,10974,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10651,10974,DENY_AUTHORIZATION,xs2aDenyAuthorization
10652,10980,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10653,10980,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10654,10980,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10655,10980,DENY_AUTHORIZATION,hbciDenyAuthorization
10656,10986,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10657,10986,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10658,10986,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10659,10986,DENY_AUTHORIZATION,xs2aDenyAuthorization
10660,10992,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10661,10992,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10662,10992,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10663,10992,DENY_AUTHORIZATION,hbciDenyAuthorization
10664,10998,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10665,10998,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10666,10998,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10667,10998,DENY_AUTHORIZATION,xs2aDenyAuthorization
10668,11004,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10669,11004,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10670,11004,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10671,11004,DENY_AUTHORIZATION,hbciDenyAuthorization
10672,11010,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10673,11010,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10674,11010,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10675,11010,DENY_AUTHORIZATION,xs2aDenyAuthorization
10676,11016,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10677,11016,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10678,11016,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10679,11016,DENY_AUTHORIZATION,hbciDenyAuthorization
10680,11022,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10681,11022,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10682,11022,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10683,11022,DENY_AUTHORIZATION,xs2aDenyAuthorization
10684,11028,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10685,11028,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10686,11028,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10687,11028,DENY_AUTHORIZATION,hbciDenyAuthorization
10688,11034,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10689,11034,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10690,11034,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10691,11034,DENY_AUTHORIZATION,xs2aDenyAuthorization
10692,11040,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10693,11040,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10694,11040,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10695,11040,DENY_AUTHORIZATION,hbciDenyAuthorization
10696,11046,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10697,11046,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10698,11046,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10699,11046,DENY_AUTHORIZATION,xs2aDenyAuthorization
10700,11052,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10701,11052,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10702,11052,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10703,11052,DENY_AUTHORIZATION,hbciDenyAuthorization
10704,11058,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10705,11058,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10706,11058,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10707,11058,DENY_AUTHORIZATION,xs2aDenyAuthorization
10708,11064,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10709,11064,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10710,11064,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10711,11064,DENY_AUTHORIZATION,hbciDenyAuthorization
10712,11070,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10713,11070,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10714,11070,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10715,11070,DENY_AUTHORIZATION,xs2aDenyAuthorization
10716,11076,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10717,11076,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10718,11076,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10719,11076,DENY_AUTHORIZATION,hbciDenyAuthorization
10720,11082,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10721,11082,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10722,11082,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10723,11082,DENY_AUTHORIZATION,xs2aDenyAuthorization
10724,11088,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10725,11088,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10726,11088,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10727,11088,DENY_AUTHORIZATION,hbciDenyAuthorization
10728,11094,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10729,11094,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10730,11094,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10731,11094,DENY_AUTHORIZATION,xs2aDenyAuthorization
10732,11100,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10733,11100,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10734,11100,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10735,11100,DENY_AUTHORIZATION,hbciDenyAuthorization
10736,11106,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10737,11106,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10738,11106,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10739,11106,DENY_AUTHORIZATION,xs2aDenyAuthorization
10740,11112,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10741,11112,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10742,11112,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10743,11112,DENY_AUTHORIZATION,hbciDenyAuthorization
10744,11118,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10745,11118,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10746,11118,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10747,11118,DENY_AUTHORIZATION,xs2aDenyAuthorization
10748,11124,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10749,11124,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10750,11124,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10751,11124,DENY_AUTHORIZATION,hbciDenyAuthorization
10752,11130,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10753,11130,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10754,11130,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10755,11130,DENY_AUTHORIZATION,xs2aDenyAuthorization
10756,11136,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10757,11136,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10758,11136,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10759,11136,DENY_AUTHORIZATION,hbciDenyAuthorization
10760,11142,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10761,11142,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10762,11142,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10763,11142,DENY_AUTHORIZATION,xs2aDenyAuthorization
10764,11148,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10765,11148,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10766,11148,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10767,11148,DENY_AUTHORIZATION,hbciDenyAuthorization
10768,11154,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10769,11154,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10770,11154,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10771,11154,DENY_AUTHORIZATION,xs2aDenyAuthorization
10772,11160,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10773,11160,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10774,11160,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10775,11160,DENY_AUTHORIZATION,hbciDenyAuthorization
10776,11166,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10777,11166,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10778,11166,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10779,11166,DENY_AUTHORIZATION,xs2aDenyAuthorization
10780,11172,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
10781,11172,UPDATE_AUTHORIZATION,hbciUpdateAuthorization
10782,11172,FROM_ASPSP_REDIRECT,hbciFromAspspRedirect
10783,11172,DENY_AUTHORIZATION,hbciDenyAuthorization
10784,11178,GET_AUTHORIZATION_STATE,xs2aGetAuthorizationState
10785,11178,UPDATE_AUTHORIZATION,xs2aUpdateAuthorization
10786,11178,FROM_ASPSP_REDIRECT,xs2aFromAspspRedirect
10787,11178,DENY_AUTHORIZATION,xs2aDenyAuthorization
10788,11184,GET_AUTHORIZATION_STATE,hbciGetAuthorizationState
